Event Count,location,Event duration,Latitude,Longitude,Cluster
1794,"{'latitude': 21.4611089, 'longitude': 83.5366147}",340.0,21.4611089,83.5366147,1
1795,"{'latitude': 21.7546077, 'longitude': 87.3340146}",317.581,21.7546077,87.3340146,0
1796,"{'latitude': 21.0717995, 'longitude': 84.339775}",322.498,21.0717995,84.339775,1
1797,"{'latitude': 19.8221013, 'longitude': 83.4307771}",543.83,19.8221013,83.4307771,2
1798,"{'latitude': 21.1025362, 'longitude': 83.5353085}",347.5,21.1025362,83.5353085,1
1799,"{'latitude': 22.5246914, 'longitude': 83.99266}",381.0,22.5246914,83.99266,1
1800,"{'latitude': 20.4433388, 'longitude': 83.3588484}",504.5,20.4433388,83.3588484,1
1801,"{'latitude': 20.5173987, 'longitude': 85.627722}",329.548,20.5173987,85.627722,0
1802,"{'latitude': 21.0018025, 'longitude': 83.0622831}",449.168,21.0018025,83.0622831,1
1803,"{'latitude': 20.5024613, 'longitude': 82.8029357}",474.749,20.5024613,82.8029357,1
1804,"{'latitude': 20.1148914, 'longitude': 82.5334678}",442.0,20.1148914,82.5334678,2
1805,"{'latitude': 20.5157561, 'longitude': 86.4013338}",515.166,20.5157561,86.4013338,0
1806,"{'latitude': 18.5493533, 'longitude': 82.2039577}",404.889,18.5493533,82.2039577,2
1807,"{'latitude': 20.4873345, 'longitude': 83.4844822}",301.0,20.4873345,83.4844822,1
1808,"{'latitude': 20.7690269, 'longitude': 86.1525267}",567.079,20.7690269,86.1525267,0
1809,"{'latitude': 21.0014843, 'longitude': 83.0597959}",546.117,21.0014843,83.0597959,1
1810,"{'latitude': 18.85597, 'longitude': 83.87777333333334}",332.112,18.85597,83.87777333333334,2
1811,"{'latitude': 19.488546666666668, 'longitude': 84.17935666666666}",314.001,19.488546666666668,84.17935666666666,2
1812,"{'latitude': 20.9224854, 'longitude': 82.8080155}",325.915,20.9224854,82.8080155,1
1813,"{'latitude': 22.1810682, 'longitude': 86.6469202}",329.664,22.1810682,86.6469202,0
1814,"{'latitude': 18.8190367, 'longitude': 83.2162054}",471.331,18.8190367,83.2162054,2
1815,"{'latitude': 22.2431042, 'longitude': 86.5891555}",464.249,22.2431042,86.5891555,0
1816,"{'latitude': 21.7479202, 'longitude': 84.3510501}",350.834,21.7479202,84.3510501,1
1817,"{'latitude': 20.4622042, 'longitude': 86.5147991}",306.502,20.4622042,86.5147991,0
1818,"{'latitude': 21.8301722, 'longitude': 84.90212}",482.415,21.8301722,84.90212,0
1819,"{'latitude': 18.2772284, 'longitude': 81.99399}",410.778,18.2772284,81.99399,2
1820,"{'latitude': 18.6181494, 'longitude': 82.5926228}",495.333,18.6181494,82.5926228,2
1821,"{'latitude': 21.7480738, 'longitude': 87.1322872}",459.747,21.7480738,87.1322872,0
1822,"{'latitude': 22.1594287, 'longitude': 86.4076321}",352.834,22.1594287,86.4076321,0
1823,"{'latitude': 21.48889, 'longitude': 86.48366166666666}",330.332,21.48889,86.48366166666666,0
1824,"{'latitude': 19.13738, 'longitude': 82.32421}",314.445,19.13738,82.32421,2
1825,"{'latitude': 19.8220492, 'longitude': 83.4306641}",1157.753,19.8220492,83.4306641,2
1826,"{'latitude': 20.2655776, 'longitude': 86.0442582}",503.332,20.2655776,86.0442582,0
1827,"{'latitude': 22.2428763, 'longitude': 86.5890761}",852.913,22.2428763,86.5890761,0
1828,"{'latitude': 20.7080604, 'longitude': 83.1322383}",489.444,20.7080604,83.1322383,1
1829,"{'latitude': 20.9224303, 'longitude': 82.8077092}",357.249,20.9224303,82.8077092,1
1830,"{'latitude': 20.9978678, 'longitude': 83.0612893}",732.731,20.9978678,83.0612893,1
1831,"{'latitude': 19.2331859, 'longitude': 82.5467188}",1134.111,19.2331859,82.5467188,2
1832,"{'latitude': 21.3431828, 'longitude': 83.6249202}",308.928,21.3431828,83.6249202,1
1833,"{'latitude': 22.0638017, 'longitude': 86.6497626}",442.585,22.0638017,86.6497626,0
1834,"{'latitude': 21.1933821, 'longitude': 83.5878155}",574.247,21.1933821,83.5878155,1
1835,"{'latitude': 18.3647624, 'longitude': 81.89179}",351.644,18.3647624,81.89179,2
1836,"{'latitude': 22.1173712, 'longitude': 84.0599154}",507.087,22.1173712,84.0599154,1
1837,"{'latitude': 19.2252621, 'longitude': 82.5482576}",564.111,19.2252621,82.5482576,2
1838,"{'latitude': 21.027807, 'longitude': 85.745858}",492.502,21.027807,85.745858,0
1839,"{'latitude': 21.5211373, 'longitude': 86.1566202}",322.0,21.5211373,86.1566202,0
1840,"{'latitude': 20.9662446, 'longitude': 85.9144016}",363.497,20.9662446,85.9144016,0
1841,"{'latitude': 18.972368333333332, 'longitude': 84.15756}",311.555,18.972368333333332,84.15756,2
1842,"{'latitude': 18.303288333333334, 'longitude': 82.35891333333333}",450.111,18.303288333333334,82.35891333333333,2
1843,"{'latitude': 22.1609312, 'longitude': 86.4029832}",527.079,22.1609312,86.4029832,0
1844,"{'latitude': 20.3214997, 'longitude': 86.5210882}",474.0,20.3214997,86.5210882,0
1845,"{'latitude': 20.296915, 'longitude': 82.75622}",1437.888,20.296915,82.75622,2
1846,"{'latitude': 18.23069, 'longitude': 82.10208833333333}",347.889,18.23069,82.10208833333333,2
1847,"{'latitude': 20.8076405, 'longitude': 82.5355008}",806.333,20.8076405,82.5355008,1
1848,"{'latitude': 21.3389223, 'longitude': 86.7650772}",430.17,21.3389223,86.7650772,0
1849,"{'latitude': 20.6400845, 'longitude': 82.6151379}",440.751,20.6400845,82.6151379,1
1850,"{'latitude': 19.442185, 'longitude': 84.263175}",638.778,19.442185,84.263175,2
1851,"{'latitude': 19.3404292, 'longitude': 82.5133513}",776.334,19.3404292,82.5133513,2
1852,"{'latitude': 21.3375843, 'longitude': 83.621784}",1055.348,21.3375843,83.621784,1
1853,"{'latitude': 21.1836115, 'longitude': 83.5935856}",688.0,21.1836115,83.5935856,1
1854,"{'latitude': 20.2100622, 'longitude': 82.4903128}",493.5,20.2100622,82.4903128,2
1855,"{'latitude': 19.4560637, 'longitude': 82.4042472}",644.667,19.4560637,82.4042472,2
1856,"{'latitude': 21.0718882, 'longitude': 84.3406972}",301.0,21.0718882,84.3406972,1
1857,"{'latitude': 22.1050369, 'longitude': 86.7566308}",461.0,22.1050369,86.7566308,0
1858,"{'latitude': 22.0637504, 'longitude': 86.6497087}",722.336,22.0637504,86.6497087,0
1859,"{'latitude': 21.802842599999998, 'longitude': 83.6302191}",308.085,21.802842599999998,83.6302191,1
1860,"{'latitude': 21.4034984, 'longitude': 83.6779212}",309.5,21.4034984,83.6779212,1
1861,"{'latitude': 19.799353333333332, 'longitude': 82.48963}",387.222,19.799353333333332,82.48963,2
1862,"{'latitude': 20.8413644, 'longitude': 85.0969866}",402.999,20.8413644,85.0969866,0
1863,"{'latitude': 21.3406432, 'longitude': 83.5558322}",535.33,21.3406432,83.5558322,1
1864,"{'latitude': 22.246018, 'longitude': 84.8821584}",591.75,22.246018,84.8821584,0
1865,"{'latitude': 21.212893, 'longitude': 86.5520934}",481.087,21.212893,86.5520934,0
1866,"{'latitude': 21.2107737, 'longitude': 84.0207429}",410.413,21.2107737,84.0207429,1
1867,"{'latitude': 19.2408412, 'longitude': 83.4973383}",314.445,19.2408412,83.4973383,2
1868,"{'latitude': 21.5164, 'longitude': 86.52792666666667}",484.083,21.5164,86.52792666666667,0
1869,"{'latitude': 19.0193936, 'longitude': 84.1315404}",318.444,19.0193936,84.1315404,2
1870,"{'latitude': 20.5840577, 'longitude': 84.4222531}",360.5,20.5840577,84.4222531,1
1871,"{'latitude': 20.4183183, 'longitude': 85.3496055}",537.484,20.4183183,85.3496055,0
1872,"{'latitude': 19.3547717, 'longitude': 83.1225403}",343.0,19.3547717,83.1225403,2
1873,"{'latitude': 19.34048, 'longitude': 82.51436}",831.444,19.34048,82.51436,2
1874,"{'latitude': 21.0791719, 'longitude': 83.2284603}",515.269,21.0791719,83.2284603,1
1875,"{'latitude': 20.5024266, 'longitude': 82.6714931}",629.0,20.5024266,82.6714931,1
1876,"{'latitude': 21.5779835, 'longitude': 86.6225099}",754.664,21.5779835,86.6225099,0
1877,"{'latitude': 21.850986666666667, 'longitude': 84.78089166666666}",319.666,21.850986666666667,84.78089166666666,1
1878,"{'latitude': 20.7512541, 'longitude': 82.8613475}",387.222,20.7512541,82.8613475,1
1879,"{'latitude': 20.8248931, 'longitude': 82.6702023}",330.91,20.8248931,82.6702023,1
1880,"{'latitude': 18.552038333333332, 'longitude': 82.20627}",444.222,18.552038333333332,82.20627,2
1881,"{'latitude': 18.866016600000002, 'longitude': 82.570329}",497.849,18.866016600000002,82.570329,2
1882,"{'latitude': 20.3188303, 'longitude': 83.3141866}",496.0,20.3188303,83.3141866,1
1883,"{'latitude': 19.2216541, 'longitude': 83.7668066}",324.333,19.2216541,83.7668066,2
1884,"{'latitude': 21.8466744, 'longitude': 85.8458955}",359.913,21.8466744,85.8458955,0
1885,"{'latitude': 21.8221723, 'longitude': 83.8526792}",313.747,21.8221723,83.8526792,1
1886,"{'latitude': 21.635746, 'longitude': 85.6078013}",359.083,21.635746,85.6078013,0
1887,"{'latitude': 20.8861382, 'longitude': 85.8268777}",327.17,20.8861382,85.8268777,0
1888,"{'latitude': 20.6850572, 'longitude': 83.4738439}",976.308,20.6850572,83.4738439,1
1889,"{'latitude': 20.7981204, 'longitude': 85.8226327}",423.419,20.7981204,85.8226327,0
1890,"{'latitude': 19.624398333333332, 'longitude': 83.4929}",365.556,19.624398333333332,83.4929,2
1891,"{'latitude': 22.0535967, 'longitude': 84.2954407}",339.751,22.0535967,84.2954407,1
1892,"{'latitude': 21.2546084, 'longitude': 83.5783792}",661.5,21.2546084,83.5783792,1
1893,"{'latitude': 19.5209092, 'longitude': 83.5065766}",306.666,19.5209092,83.5065766,2
1894,"{'latitude': 21.8420614, 'longitude': 86.6808738}",975.913,21.8420614,86.6808738,0
1895,"{'latitude': 19.4673832, 'longitude': 82.4483351}",312.555,19.4673832,82.4483351,2
1896,"{'latitude': 19.0879411, 'longitude': 84.2858848}",491.334,19.0879411,84.2858848,2
1897,"{'latitude': 22.0637504, 'longitude': 86.6497087}",439.0,22.0637504,86.6497087,0
1898,"{'latitude': 18.8127384, 'longitude': 82.7125577}",650.556,18.8127384,82.7125577,2
1899,"{'latitude': 18.613653333333332, 'longitude': 82.12692333333334}",324.333,18.613653333333332,82.12692333333334,2
1900,"{'latitude': 20.9956418, 'longitude': 83.5070819}",398.915,20.9956418,83.5070819,1
1901,"{'latitude': 19.3555344, 'longitude': 83.1174878}",946.516,19.3555344,83.1174878,2
1902,"{'latitude': 19.5118806, 'longitude': 83.311707}",440.667,19.5118806,83.311707,2
1903,"{'latitude': 20.5019281, 'longitude': 82.8034136}",880.0,20.5019281,82.8034136,1
1904,"{'latitude': 21.4606275, 'longitude': 83.5366132}",431.081,21.4606275,83.5366132,1
1905,"{'latitude': 20.2968919, 'longitude': 82.7562418}",651.087,20.2968919,82.7562418,2
1906,"{'latitude': 21.4519903, 'longitude': 83.5516104}",302.0,21.4519903,83.5516104,1
1907,"{'latitude': 19.8591645, 'longitude': 82.9320443}",548.44,19.8591645,82.9320443,2
1908,"{'latitude': 21.4166013, 'longitude': 84.0344942}",376.67,21.4166013,84.0344942,1
1909,"{'latitude': 21.937111, 'longitude': 86.1013823}",459.166,21.937111,86.1013823,0
1910,"{'latitude': 20.5738281, 'longitude': 85.4398875}",676.336,20.5738281,85.4398875,0
1911,"{'latitude': 20.5056324, 'longitude': 83.1381249}",374.0,20.5056324,83.1381249,1
1912,"{'latitude': 19.3575703, 'longitude': 82.6777563}",336.111,19.3575703,82.6777563,2
1913,"{'latitude': 20.3498271, 'longitude': 86.1609176}",341.751,20.3498271,86.1609176,0
1914,"{'latitude': 21.8534053, 'longitude': 86.7965125}",618.502,21.8534053,86.7965125,0
1915,"{'latitude': 21.0014203, 'longitude': 83.0593498}",335.0,21.0014203,83.0593498,1
1916,"{'latitude': 20.5380517, 'longitude': 86.6347942}",607.747,20.5380517,86.6347942,0
1917,"{'latitude': 21.3312495, 'longitude': 84.3498339}",422.498,21.3312495,84.3498339,1
1918,"{'latitude': 20.9891586, 'longitude': 85.6736139}",418.164,20.9891586,85.6736139,0
1919,"{'latitude': 22.1847893, 'longitude': 86.1153114}",532.33,22.1847893,86.1153114,0
1920,"{'latitude': 20.5112736, 'longitude': 82.4604145}",668.422,20.5112736,82.4604145,1
1921,"{'latitude': 21.7004778, 'longitude': 87.0601219}",925.328,21.7004778,87.0601219,0
1922,"{'latitude': 21.4048495, 'longitude': 83.9881753}",452.5,21.4048495,83.9881753,1
1923,"{'latitude': 20.3029618, 'longitude': 82.6052596}",437.0,20.3029618,82.6052596,2
1924,"{'latitude': 20.7315985, 'longitude': 82.6636708}",813.334,20.7315985,82.6636708,1
1925,"{'latitude': 21.0209119, 'longitude': 83.5484543}",326.417,21.0209119,83.5484543,1
1926,"{'latitude': 19.8101956, 'longitude': 83.1182131}",400.584,19.8101956,83.1182131,2
1927,"{'latitude': 22.1222844, 'longitude': 84.0424591}",726.087,22.1222844,84.0424591,1
1928,"{'latitude': 18.923403333333333, 'longitude': 82.76874}",336.111,18.923403333333333,82.76874,2
1929,"{'latitude': 19.557241666666666, 'longitude': 82.37208833333334}",393.111,19.557241666666666,82.37208833333334,2
1930,"{'latitude': 20.8387718, 'longitude': 84.3218921}",499.244,20.8387718,84.3218921,1
1931,"{'latitude': 22.0637504, 'longitude': 86.6497087}",397.0,22.0637504,86.6497087,0
1932,"{'latitude': 20.4889479, 'longitude': 86.287808}",403.253,20.4889479,86.287808,0
1933,"{'latitude': 22.0637209, 'longitude': 86.6497383}",411.0,22.0637209,86.6497383,0
1934,"{'latitude': 22.1351295, 'longitude': 84.4203709}",301.17,22.1351295,84.4203709,1
1935,"{'latitude': 21.9568306, 'longitude': 86.0577289}",371.17,21.9568306,86.0577289,0
1936,"{'latitude': 18.441926666666667, 'longitude': 82.01918833333333}",969.0,18.441926666666667,82.01918833333333,2
1937,"{'latitude': 22.2716191, 'longitude': 86.1789283}",434.254,22.2716191,86.1789283,0
1938,"{'latitude': 21.1894505, 'longitude': 83.4596908}",853.918,21.1894505,83.4596908,1
1939,"{'latitude': 20.4624786, 'longitude': 86.5168103}",371.162,20.4624786,86.5168103,0
1940,"{'latitude': 20.4433135, 'longitude': 83.3588479}",381.5,20.4433135,83.3588479,1
1941,"{'latitude': 21.0673875, 'longitude': 83.2900839}",415.919,21.0673875,83.2900839,1
1942,"{'latitude': 20.3025383, 'longitude': 86.405209}",450.0,20.3025383,86.405209,0
1943,"{'latitude': 20.4641546, 'longitude': 85.0849035}",302.036,20.4641546,85.0849035,0
1944,"{'latitude': 20.6391677, 'longitude': 85.618375}",441.581,20.6391677,85.618375,0
1945,"{'latitude': 21.731658, 'longitude': 87.0973346}",362.917,21.731658,87.0973346,0
1946,"{'latitude': 21.9235853, 'longitude': 85.8699859}",399.166,21.9235853,85.8699859,0
1947,"{'latitude': 21.4942578, 'longitude': 83.9863701}",916.724,21.4942578,83.9863701,1
1948,"{'latitude': 22.2773569, 'longitude': 84.5236759}",924.0,22.2773569,84.5236759,1
1949,"{'latitude': 20.8094525, 'longitude': 85.5826705}",349.166,20.8094525,85.5826705,0
1950,"{'latitude': 20.5396963, 'longitude': 82.4071573}",417.0,20.5396963,82.4071573,1
1951,"{'latitude': 21.5359998, 'longitude': 84.4007186}",578.5,21.5359998,84.4007186,1
1952,"{'latitude': 21.0869837, 'longitude': 83.514171}",376.5,21.0869837,83.514171,1
1953,"{'latitude': 19.2257387, 'longitude': 83.5582298}",653.223,19.2257387,83.5582298,2
1954,"{'latitude': 20.7816722, 'longitude': 82.6801554}",538.5,20.7816722,82.6801554,1
1955,"{'latitude': 22.1173289, 'longitude': 84.0598695}",640.0,22.1173289,84.0598695,1
1956,"{'latitude': 20.0959823, 'longitude': 82.6467257}",1566.0,20.0959823,82.6467257,2
1957,"{'latitude': 22.0638502, 'longitude': 86.6497525}",670.419,22.0638502,86.6497525,0
1958,"{'latitude': 22.0637369, 'longitude': 86.6497452}",369.332,22.0637369,86.6497452,0
1959,"{'latitude': 18.8651857, 'longitude': 82.5732405}",1015.94,18.8651857,82.5732405,2
1960,"{'latitude': 22.0637504, 'longitude': 86.6497087}",809.819,22.0637504,86.6497087,0
1961,"{'latitude': 19.4114064, 'longitude': 82.6349981}",422.889,19.4114064,82.6349981,2
1962,"{'latitude': 20.3030572, 'longitude': 82.6056478}",340.917,20.3030572,82.6056478,2
1963,"{'latitude': 20.769148, 'longitude': 86.1527365}",403.0,20.769148,86.1527365,0
1964,"{'latitude': 20.1366366, 'longitude': 82.4538103}",345.5,20.1366366,82.4538103,2
1965,"{'latitude': 19.390246666666666, 'longitude': 82.65924666666666}",479.556,19.390246666666666,82.65924666666666,2
1966,"{'latitude': 22.1521343, 'longitude': 86.3913804}",341.577,22.1521343,86.3913804,0
1967,"{'latitude': 19.329226666666667, 'longitude': 83.98867166666666}",326.223,19.329226666666667,83.98867166666666,2
1968,"{'latitude': 21.5899906, 'longitude': 87.090847}",481.5,21.5899906,87.090847,0
1969,"{'latitude': 22.0637378, 'longitude': 86.6497379}",403.332,22.0637378,86.6497379,0
1970,"{'latitude': 20.7147408, 'longitude': 83.2109178}",797.0,20.7147408,83.2109178,1
1971,"{'latitude': 20.0958306, 'longitude': 82.6467343}",355.329,20.0958306,82.6467343,2
1972,"{'latitude': 19.3412875, 'longitude': 82.5139595}",666.333,19.3412875,82.5139595,2
1973,"{'latitude': 20.9884194, 'longitude': 85.9886707}",305.25,20.9884194,85.9886707,0
1974,"{'latitude': 20.6123952, 'longitude': 83.6219121}",314.0,20.6123952,83.6219121,1
1975,"{'latitude': 21.407511666666668, 'longitude': 86.47015833333333}",1521.664,21.407511666666668,86.47015833333333,0
1976,"{'latitude': 21.1009685, 'longitude': 82.69533}",312.0,21.1009685,82.69533,1
1977,"{'latitude': 18.361088333333335, 'longitude': 81.91373333333334}",416.667,18.361088333333335,81.91373333333334,2
1978,"{'latitude': 20.988227, 'longitude': 85.9882773}",813.166,20.988227,85.9882773,0
1979,"{'latitude': 20.4602162, 'longitude': 85.0733694}",435.846,20.4602162,85.0733694,0
1980,"{'latitude': 21.047391, 'longitude': 82.7798693}",373.919,21.047391,82.7798693,1
1981,"{'latitude': 19.3408645, 'longitude': 82.514347}",540.555,19.3408645,82.514347,2
1982,"{'latitude': 21.8792018, 'longitude': 84.3771061}",446.5,21.8792018,84.3771061,1
1983,"{'latitude': 21.2467333, 'longitude': 83.7064344}",733.337,21.2467333,83.7064344,1
1984,"{'latitude': 18.9497671, 'longitude': 84.2770006}",326.223,18.9497671,84.2770006,2
1985,"{'latitude': 20.245289, 'longitude': 82.5737739}",496.502,20.245289,82.5737739,2
1986,"{'latitude': 20.8786926, 'longitude': 83.5532687}",322.997,20.8786926,83.5532687,1
1987,"{'latitude': 21.9142896, 'longitude': 84.2912027}",300.0,21.9142896,84.2912027,1
1988,"{'latitude': 21.6281422, 'longitude': 86.1110401}",330.0,21.6281422,86.1110401,0
1989,"{'latitude': 22.0056485, 'longitude': 84.3365625}",632.334,22.0056485,84.3365625,1
1990,"{'latitude': 20.8189289, 'longitude': 86.2002123}",392.166,20.8189289,86.2002123,0
1991,"{'latitude': 20.7079667, 'longitude': 83.1322181}",318.656,20.7079667,83.1322181,1
1992,"{'latitude': 22.0637252, 'longitude': 86.6497329}",351.753,22.0637252,86.6497329,0
1993,"{'latitude': 21.2504686, 'longitude': 83.5092178}",504.081,21.2504686,83.5092178,1
1994,"{'latitude': 19.661451666666668, 'longitude': 82.36285}",389.112,19.661451666666668,82.36285,2
1995,"{'latitude': 20.7586273, 'longitude': 86.8307006}",497.916,20.7586273,86.8307006,0
1996,"{'latitude': 19.1659999, 'longitude': 83.7935236}",308.556,19.1659999,83.7935236,2
1997,"{'latitude': 22.0637656, 'longitude': 86.6497092}",656.083,22.0637656,86.6497092,0
1998,"{'latitude': 21.1871654, 'longitude': 86.5229896}",552.502,21.1871654,86.5229896,0
1999,"{'latitude': 20.8038238, 'longitude': 84.0633955}",555.104,20.8038238,84.0633955,1
2000,"{'latitude': 21.1241027, 'longitude': 82.6738799}",650.251,21.1241027,82.6738799,1
2001,"{'latitude': 20.5028336, 'longitude': 82.6715983}",730.166,20.5028336,82.6715983,1
2002,"{'latitude': 21.5215377, 'longitude': 83.6070385}",362.915,21.5215377,83.6070385,1
2003,"{'latitude': 21.0793548, 'longitude': 83.2284061}",301.0,21.0793548,83.2284061,1
2004,"{'latitude': 20.6617396, 'longitude': 86.7589921}",464.249,20.6617396,86.7589921,0
2005,"{'latitude': 20.4050505, 'longitude': 82.585032}",326.745,20.4050505,82.585032,2
2006,"{'latitude': 19.39109, 'longitude': 82.269965}",798.0,19.39109,82.269965,2
2007,"{'latitude': 22.246075, 'longitude': 84.8818974}",1051.664,22.246075,84.8818974,0
2008,"{'latitude': 18.1044907, 'longitude': 82.2188675}",678.664,18.1044907,82.2188675,2
2009,"{'latitude': 19.204535, 'longitude': 82.77868833333333}",383.223,19.204535,82.77868833333333,2
2010,"{'latitude': 20.4058069, 'longitude': 83.2418986}",504.251,20.4058069,83.2418986,1
2011,"{'latitude': 21.343184, 'longitude': 83.6248169}",623.0,21.343184,83.6248169,1
2012,"{'latitude': 19.661451666666668, 'longitude': 82.36285}",320.334,19.661451666666668,82.36285,2
2013,"{'latitude': 20.9873667, 'longitude': 85.9888188}",534.083,20.9873667,85.9888188,0
2014,"{'latitude': 21.769133333333333, 'longitude': 86.84618333333333}",450.0,21.769133333333333,86.84618333333333,0
2015,"{'latitude': 22.1810951, 'longitude': 86.6469306}",362.334,22.1810951,86.6469306,0
2016,"{'latitude': 22.1679285, 'longitude': 86.0517551}",350.272,22.1679285,86.0517551,0
2017,"{'latitude': 19.1624571, 'longitude': 82.7068698}",377.334,19.1624571,82.7068698,2
2018,"{'latitude': 22.0650472, 'longitude': 86.8226605}",524.0,22.0650472,86.8226605,0
2019,"{'latitude': 22.0643682, 'longitude': 86.6495057}",435.087,22.0643682,86.6495057,0
2020,"{'latitude': 21.531405, 'longitude': 86.653247}",677.996,21.531405,86.653247,0
2021,"{'latitude': 22.0643448, 'longitude': 86.6495128}",470.0,22.0643448,86.6495128,0
2022,"{'latitude': 21.7308631, 'longitude': 87.3453347}",311.328,21.7308631,87.3453347,0
2023,"{'latitude': 21.9904016, 'longitude': 86.0047106}",535.834,21.9904016,86.0047106,0
2024,"{'latitude': 19.104496666666666, 'longitude': 83.52220166666666}",667.0,19.104496666666666,83.52220166666666,2
2025,"{'latitude': 22.1813336, 'longitude': 86.6468385}",454.415,22.1813336,86.6468385,0
2026,"{'latitude': 18.364671666666666, 'longitude': 81.89221833333333}",1116.444,18.364671666666666,81.89221833333333,2
2027,"{'latitude': 22.2779559, 'longitude': 86.0699807}",411.336,22.2779559,86.0699807,0
2028,"{'latitude': 20.2242467, 'longitude': 86.5390176}",380.0,20.2242467,86.5390176,0
2029,"{'latitude': 20.7007239, 'longitude': 86.1336533}",459.921,20.7007239,86.1336533,0
2030,"{'latitude': 20.700606, 'longitude': 86.1352589}",422.0,20.700606,86.1352589,0
2031,"{'latitude': 21.1227226, 'longitude': 85.9293561}",305.25,21.1227226,85.9293561,0
2032,"{'latitude': 20.3043627, 'longitude': 86.0973242}",681.331,20.3043627,86.0973242,0
2033,"{'latitude': 21.2243151, 'longitude': 86.4755247}",400.747,21.2243151,86.4755247,0
2034,"{'latitude': 22.2649345, 'longitude': 86.1744827}",421.498,22.2649345,86.1744827,0
2035,"{'latitude': 22.2455487, 'longitude': 84.883915}",584.747,22.2455487,84.883915,0
2036,"{'latitude': 22.0714942, 'longitude': 86.8271337}",339.083,22.0714942,86.8271337,0
2037,"{'latitude': 21.6420271, 'longitude': 83.4343607}",414.753,21.6420271,83.4343607,1
2038,"{'latitude': 21.0208434, 'longitude': 86.5030413}",331.336,21.0208434,86.5030413,0
2039,"{'latitude': 21.0686778, 'longitude': 85.3781266}",503.917,21.0686778,85.3781266,0
2040,"{'latitude': 20.5854745, 'longitude': 86.6605956}",434.498,20.5854745,86.6605956,0
2041,"{'latitude': 20.862038300000002, 'longitude': 85.6732212}",544.0,20.862038300000002,85.6732212,0
2042,"{'latitude': 20.4651608, 'longitude': 86.4686266}",436.0,20.4651608,86.4686266,0
2043,"{'latitude': 21.3375708, 'longitude': 83.6218435}",755.117,21.3375708,83.6218435,1
2044,"{'latitude': 20.6011305, 'longitude': 84.785029}",439.0,20.6011305,84.785029,1
2045,"{'latitude': 20.908381, 'longitude': 84.1627532}",349.668,20.908381,84.1627532,1
2046,"{'latitude': 19.31227, 'longitude': 84.80217833333333}",332.556,19.31227,84.80217833333333,2
2047,"{'latitude': 19.467545, 'longitude': 83.3446482}",467.778,19.467545,83.3446482,2
2048,"{'latitude': 20.989497, 'longitude': 85.6732427}",300.079,20.989497,85.6732427,0
2049,"{'latitude': 20.2627478, 'longitude': 82.7226369}",398.5,20.2627478,82.7226369,2
2050,"{'latitude': 20.3856609, 'longitude': 86.111555}",617.0,20.3856609,86.111555,0
2051,"{'latitude': 21.2821464, 'longitude': 86.5365867}",434.498,21.2821464,86.5365867,0
2052,"{'latitude': 21.2860107, 'longitude': 84.0197291}",515.5,21.2860107,84.0197291,1
2053,"{'latitude': 21.4034577, 'longitude': 83.6778973}",516.5,21.4034577,83.6778973,1
2054,"{'latitude': 18.087416666666666, 'longitude': 82.110495}",543.445,18.087416666666666,82.110495,2
2055,"{'latitude': 19.234143333333332, 'longitude': 82.54747333333333}",342.0,19.234143333333332,82.54747333333333,2
2056,"{'latitude': 20.5889964, 'longitude': 82.9707382}",514.14,20.5889964,82.9707382,1
2057,"{'latitude': 20.63441, 'longitude': 86.0353726}",356.087,20.63441,86.0353726,0
2058,"{'latitude': 20.2797849, 'longitude': 86.5028942}",317.751,20.2797849,86.5028942,0
2059,"{'latitude': 20.6527346, 'longitude': 86.6850609}",474.0,20.6527346,86.6850609,0
2060,"{'latitude': 21.6345282, 'longitude': 87.3538211}",317.0,21.6345282,87.3538211,0
2061,"{'latitude': 20.7350666, 'longitude': 86.7493386}",410.0,20.7350666,86.7493386,0
2062,"{'latitude': 21.8465283, 'longitude': 84.492808}",763.251,21.8465283,84.492808,1
2063,"{'latitude': 21.4889825, 'longitude': 86.2420066}",399.498,21.4889825,86.2420066,0
2064,"{'latitude': 19.196981666666666, 'longitude': 82.71803333333334}",410.778,19.196981666666666,82.71803333333334,2
2065,"{'latitude': 22.1122975, 'longitude': 85.385131}",332.272,22.1122975,85.385131,0
2066,"{'latitude': 20.6393135, 'longitude': 82.6151958}",600.334,20.6393135,82.6151958,1
2067,"{'latitude': 20.6394484, 'longitude': 82.6151358}",669.085,20.6394484,82.6151358,1
2068,"{'latitude': 22.4437356, 'longitude': 86.0745435}",404.747,22.4437356,86.0745435,0
2069,"{'latitude': 19.6282108, 'longitude': 83.4886374}",314.445,19.6282108,83.4886374,2
2070,"{'latitude': 21.5408734, 'longitude': 86.2189809}",406.253,21.5408734,86.2189809,0
2071,"{'latitude': 19.9061655, 'longitude': 83.1618788}",1155.896,19.9061655,83.1618788,2
2072,"{'latitude': 20.9411308, 'longitude': 85.4117694}",359.581,20.9411308,85.4117694,0
2073,"{'latitude': 19.7669016, 'longitude': 82.1518539}",330.222,19.7669016,82.1518539,2
2074,"{'latitude': 20.897641, 'longitude': 83.3223092}",662.333,20.897641,83.3223092,1
2075,"{'latitude': 20.5674031, 'longitude': 85.9503876}",456.087,20.5674031,85.9503876,0
2076,"{'latitude': 20.9764056, 'longitude': 85.8387077}",382.168,20.9764056,85.8387077,0
